Key;PET::Histogram::ih.entropy;PET::GLCM::cm.sum.avg;PET::Histogram::ih.qcod;PET::IVHistogram::ivh.I10minusI90;PET::NGTDM::ngt.busyness;PET::Intensity::stat.medad;PET::GLSZM::szm.lgze;PET::GLSZM::szm.lzhge;PET::Histogram::ih.mode;PET::Intensity::stat.max;PET::GLSZM::szm.sze;PET::GLDZM::dzm.zd.entr;PET::GLSZM::szm.szhge;PET::Histogram::ih.min.grad;PET::GLCM::cm.dissimilarity;PET::GLDZM::dzm.sdhge;PET::GLDZM::dzm.lgze;PET::Intensity::loc.peak.global;PET::Intensity::stat.energy;PET::GLRLM::rlm.srhge;PET::NGLDM::ngl.glnu.norm;PET::NGLDM::ngl.hdlge;PET::GLRLM::rlm.rlnu.norm;PET::GLDZM::dzm.zdnu;PET::NGLDM::ngl.lde;PET::GLSZM::szm.lze;PET::NGLDM::ngl.glnu;PET::NGLDM::ngl.dc.var;PET::GLRLM::rlm.glnu.norm;PET::GLRLM::rlm.glnu;PET::Histogram::ih.kurt;PET::GLRLM::rlm.lre;PET::Intensity::stat.P90;PET::GLSZM::szm.z.perc;PET::IVHistogram::ivh.I90;PET::GLDZM::dzm.lde;PET::GLDZM::dzm.ldlge;PET::GLCM::cm.contrast;PET::Histogram::ih.cov;PET::GLCM::cm.auto.corr;PET::GLRLM::rlm.rl.entr;PET::Histogram::ih.medad;PET::Intensity::stat.median;PET::GLCM::cm.energy;PET::GLRLM::rlm.rl.var;PET::NGLDM::ngl.hde;PET::GLSZM::szm.zs.entr;PET::GLCM::cm.inv.diff.mom;PET::IVHistogram::ivh.V10;PET::GLRLM::rlm.lgre;PET::GLCM::cm.inv.diff.norm;PET::NGLDM::ngl.hdhge;PET::GLRLM::rlm.srlge;PET::GLRLM::rlm.sre;PET::GLCM::cm.clust.prom;PET::GLCM::cm.joint.entr;PET::GLSZM::szm.szlge;PET::GLCM::cm.info.corr.2;PET::GLRLM::rlm.rlnu;PET::Histogram::ih.max;PET::GLCM::cm.inv.diff.mom.norm;PET::NGTDM::ntg.complexity;PET::Histogram::ih.skew;PET::Intensity::stat.var;PET::GLCM::cm.clust.shade;PET::GLSZM::szm.zs.var;PET::Morphological::morph.area;PET::GLSZM::szm.lzlge;PET::NGLDM::ngl.dc.entr;PET::Morphological::morph.approx.vol;PET::Morphological::morph.vol;PET::Intensity::stat.qcod;PET::Intensity::stat.rms;PET::Intensity::stat.range;PET::GLCM::cm.diff.entr;PET::GLCM::cm.sum.var;PET::Morphological::morph.a.dens.aabb;PET::Intensity::stat.sum;PET::GLSZM::szm.glnu;PET::Intensity::loc.peak.local;PET::GLRLM::rlm.gl.var;PET::NGTDM::ngt.strength;PET::Histogram::ih.min;PET::Morphological::morph.asphericity;PET::GLSZM::szm.glnu.norm;PET::GLDZM::dzm.zd.var;PET::Morphological::morph.sphericity;PET::GLSZM::szm.zsnu;PET::IVHistogram::ivh.I10;PET::Intensity::stat.rmad;PET::Intensity::stat.iqr;PET::Histogram::ih.mad;PET::GLSZM::szm.gl.var;PET::GLCM::cm.diff.avg;PET::GLCM::cm.sum.entr;PET::Intensity::stat.skew;PET::GLCM::cm.inv.diff;PET::GLDZM::dzm.gl.var;PET::Intensity::stat.kurt;PET::Histogram::ih.rmad;PET::Histogram::ih.var;PET::GLDZM::dzm.sde;PET::NGLDM::ngl.gl.var;PET::Intensity::stat.P10;PET::Intensity::stat.mean;PET::Histogram::ih.median;PET::GLRLM::rlm.hgre;PET::Histogram::ih.max.grad;PET::Morphological::morph.com;PET::Morphological::morph.v.dens.aabb;PET::GLRLM::rlm.lrlge;PET::GLDZM::dzm.zdnu.norm;PET::GLDZM::dzm.z.perc;PET::GLRLM::rlm.lrhge;PET::IVHistogram::ivh.V90;PET::GLSZM::szm.zsnu.norm;PET::GLSZM::szm.hgze;PET::GLDZM::dzm.ldhge;PET::Intensity::stat.cov;PET::GLCM::cm.info.corr.1;PET::GLDZM::dzm.hgze;PET::Histogram::ih.mean;PET::Morphological::morph.av;PET::GLDZM::dzm.glnu.norm;PET::Morphological::morph.comp.1;PET::Morphological::morph.sph.dispr;PET::Intensity::stat.mad;PET::NGLDM::ngl.dc.energy;PET::GLRLM::rlm.r.perc;PET::NGLDM::ngl.lgce;PET::GLCM::cm.joint.avg;PET::GLCM::cm.corr;PET::Histogram::ih.min.grad.gl;PET::IVHistogram::ivh.V10minusV90;PET::GLCM::cm.diff.var;PET::Morphological::morph.comp.2;PET::NGLDM::ngl.hgce;PET::NGTDM::ngt.contrast;PET::GLDZM::dzm.glnu;PET::NGTDM::ngt.coarseness;PET::GLCM::cm.inv.var;PET::NGLDM::ngl.ldhge;PET::GLDZM::dzm.sdlge;PET::Histogram::ih.max.grad.gl;PET::NGLDM::ngl.ldlge;PET::Intensity::stat.min;PET::Histogram::ih.uniformity;PET::GLCM::cm.joint.var;PET::GLCM::cm.joint.max
12;4.834486748;37.380162;3.778227983;18.40000027;0.242746767;0.870657583;0.009695851;232161.7561;0.351168424;2.84090519;0.341287498;9.743151394;145.4131723;-79;2.573435851;193.3219977;0.002563598;2.419765941;11398.91914;655.4869974;0.000150912;0.002336326;1;213.3897316;1;585.5682614;1.049741231;6.07E-27;0.000150912;13.646636;1.403311891;1;1.646852732;0.12320299;14.57336849;12.11085181;0.014138315;13.0098653;0.414563775;398.8326363;12.71447999;5.650702208;0.351168424;0.004726218;6.07E-27;1;7.90275066;0.358880071;0.959890742;0.002336326;0.965184252;655.4869925;0.002336326;1;196027.9919;8.530309622;0.003350182;0.947349583;90428;56.17112732;0.997303978;1463.445353;0.683587398;0.145858738;2149.327059;519.6876727;8693.76881;2.251342702;12.71447999;55648;55444.33333;0.19108727;1.280124029;2.489736766;2.990630576;211.0638711;0.74843051;8499.021706;29.37339557;2.40825408;58.343494;3.609918689;6.943394661;0.236381558;0.034274674;4.183046066;0.808811805;132.0828471;32.97336876;0.187749548;0.455806315;16.86831187;92.93259591;2.573435851;5.800454224;0.680511034;0.433143574;96.02780788;1.38883593;0.187749548;56.24273785;0.492448189;58.34349361;0.727333724;1.221826007;24.26036073;655.4869974;109;0.717089825;0.675491391;0.002336326;0.248996186;0.12320299;655.4869974;0.004312823;0.154122342;433.9101517;15754.10652;0.312576887;-0.235555382;712.5733001;18.09013788;0.156801756;0.001166861;0.038589584;1.236381558;0.285823793;0.000150912;1;0.002336326;18.690081;0.883878713;25.94339397;0.955577918;6.387293086;0.529105705;655.4869925;0.058875134;1;0.003081439;0.330204867;655.4869925;0.001818853;22.94339427;0.002336326;0.351168424;0.043302045;56.01843411;0.017323339
22;3.546469157;24.54620571;1.809277238;7.700000115;1.210283159;0.565153927;0.023698111;3163573.283;0.564872682;1.478129864;0.329338307;8.124121312;36.40792368;-409;1.285472904;348.1497519;0.002670985;1.359954332;11338.75068;519.7566301;0.000118881;0.002087543;0.999964738;186.0250896;0.9996562;18476.70968;1.037359615;0.00045819;0.000118876;13.48478437;0.047371971;1.000052893;1.305571437;0.031973413;18.44745358;3.043010753;0.006046955;3.264937171;0.24441277;157.1833125;13.05459253;2.370507101;0.564872682;0.019771697;1.76E-05;1.001375201;6.938166874;0.52873543;0.997707999;0.002085539;0.968247707;520.7072503;0.00208552;0.999986777;2722.764851;6.247669785;0.007577894;0.883363487;113432.0001;29.35775566;0.997762168;113.6529697;-0.585456892;0.022461211;-98.33501498;17498.52239;11874.72158;116.059923;13.0547743;69808;69513.66667;0.091095065;1.139921641;0.913257182;2.141048747;29.48197902;0.69039079;9860.612189;19.75268817;1.35610277;8.984423452;0.258357075;11.21917248;0.452420979;0.070798165;1.058850734;0.688505615;33.43727599;26.14745369;0.085198986;0.207471371;10.94790138;16.61787489;1.285472904;4.422332557;-0.599158356;0.57373023;16.76208998;0.057814917;0.085198986;8.714303019;0.838776851;8.984484179;0.920531213;1.130026609;22.87320781;519.7656565;201.5;0.359589342;0.462979984;0.002085617;0.666756594;0.031973413;519.801762;0.015585606;0.119846867;118.562724;1794.868213;0.132625769;-0.216349498;440.5491793;12.07792799;0.170825712;0.003584229;0.030308197;1.452420979;0.120548551;0.000118829;0.999982369;0.002085528;12.27310285;0.800595748;26.21917392;0.982122393;1.612496602;0.32637919;519.7685237;0.037126946;1;0.001787846;0.441521864;519.533842;0.002353724;22.21917333;0.002085025;0.564872682;0.099176712;8.186729047;0.046906218
26;4.250673737;31.91589833;2.832988905;11.75000018;1.088593437;0.75166955;0.013994508;3011769.232;0.324696779;2.113895178;0.316516806;9.952180181;73.99574437;-336;1.72637356;198.7137763;0.003355644;1.758505846;24671.1702;486.1242159;5.88E-05;0.002580404;0.999871157;346.9899194;0.99874378;10584.80544;1.193112961;0.001672154;5.88E-05;15.50788646;0.489547401;1.000193277;1.357104778;0.048869402;15.39393562;10.21673387;0.017048077;5.872462955;0.297233523;272.9784946;14.12599108;3.688498158;0.324696779;0.009188909;6.44E-05;1.005024878;7.903497392;0.451755026;0.99339869;0.002569854;0.970398705;488.9397774;0.002569753;0.999951681;21927.23991;7.423622476;0.005669735;0.935956412;263836.0022;41.68374634;0.998077856;501.717052;0.171624598;0.056823977;145.4991173;10166.08298;21264.49185;42.08069847;14.12594345;162392;162149.6667;0.143668509;1.102446576;1.789198399;2.485064027;79.16184874;0.744138153;21849.16013;44.89314516;1.699079145;22.72968095;0.544769725;6.402672291;0.478745755;0.045255187;4.221147202;0.676248771;123.4475806;27.1439358;0.128416882;0.309249938;14.61514561;41.56906339;1.72637356;5.182849357;0.17201768;0.510875515;42.97292506;0.489574858;0.128416882;21.75330059;0.604861343;22.72959009;0.768267751;1.07636633;21.22297207;486.1509908;236;0.599199095;0.501303629;0.002570261;0.349788225;0.048869402;486.2580904;0.001477905;0.124443126;256.108871;8123.906777;0.22146531;-0.246543919;461.9476505;15.69151194;0.131141138;0.001012129;0.029502486;1.478745755;0.187053706;5.87E-05;0.999935578;0.002569825;15.95794917;0.861880155;26.40267284;0.991920784;2.89209721;0.309256949;486.1553666;0.030570818;1.004032258;0.001008515;0.404495823;485.4592639;0.002578955;18.40267284;0.00256718;0.324696779;0.062495131;21.25857792;0.022684654
35;5.21977942;47.34472569;3.777732912;25.40000038;0.159157128;1.093116063;0.006162891;76059.45914;0.398439646;3.252292395;0.393344034;10.08511514;263.6529905;-39;3.459172673;229.5687083;0.001637701;2.892200315;14105.12056;990.1804304;0.000181291;0.001589069;1;217.1652893;1;180.8503214;1.032994033;2.47E-27;0.000181291;13.42892243;0.788402904;1;2.210405827;0.191119691;18.86879296;12.21763085;0.009336507;23.39232151;0.43837569;647.5316993;12.44368291;7.480264391;0.398439646;0.002831594;2.47E-27;1;8.07614498;0.292323918;0.973674974;0.001589069;0.95858989;990.1804237;0.001589069;1;504761.9797;9.332636157;0.002474405;0.945556735;74074;64.9808197;0.996132069;2219.300984;0.870535487;0.250712702;6004.086409;153.473114;7184.214837;0.60098091;12.44368291;45584;45418.66667;0.189075665;1.573356645;2.853852749;3.370101968;371.996024;0.778186183;8498.884427;27.76951331;2.729591313;100.2850787;5.344517449;7.960826397;0.167003789;0.025500012;3.599173975;0.856895247;200.2304867;44.26879334;0.246452942;0.549537778;21.20956743;134.5699681;3.459172673;6.187003957;0.87369675;0.374410735;136.0657716;0.79272321;0.246452942;99.03475089;0.409889736;100.2850776;0.942234933;1.491555709;27.78728957;990.1804304;71.5;0.142610226;0.759001783;0.001589069;0.199417162;0.191119691;990.1804304;0.01000351;0.183866379;713.9247016;22328.73078;0.33569795;-0.214731127;1109.792184;22.70112314;0.158177581;0.000926706;0.042081429;1.167003789;0.38339525;0.000181291;1;0.001589069;23.67236284;0.881674198;26.96082799;0.963671464;11.42644569;0.629192014;990.1804237;0.09739045;1.009182736;0.003919698;0.278858411;990.1804237;0.001082897;22.9608268;0.001589069;0.398439646;0.034069888;98.84708638;0.011981831
36;5.700923125;80.74272916;4.232289415;33.95000051;0.09374466;1.926803903;0.002061574;58536.95131;0.394918859;4.281898499;0.484687233;11.17880741;795.3091377;-31.5;4.561548843;482.0824538;0.000762949;3.840550711;43334.04605;2245.001529;0.00013418;0.000676677;0.999980074;427.1619991;0.999805725;34.11589832;1.036005699;0.000258967;0.000134178;13.46770016;-0.231994369;1.000029889;3.220397234;0.300608729;30.49075256;13.33692374;0.005040729;36.91639541;0.340720294;1783.588022;12.87879724;10.74708547;0.344537616;0.001279515;9.96E-06;1.000777101;8.206403505;0.221613782;0.993265121;0.000675892;0.956918378;2245.769145;0.000675884;0.999992528;1137853.392;10.21209099;0.001322342;0.95080566;100370;84.98995209;0.996213546;4960.76327;0.399363089;0.453499099;5909.099246;23.04974129;8862.039274;0.031406938;12.87872756;61768;61570.33333;0.213227955;2.369069732;3.937360883;3.712733886;651.880108;0.765024109;17537.02787;46.48728996;3.69692515;181.3995191;7.157619467;6.838610172;0.175263394;0.020028992;3.886796109;0.850873094;564.7897458;64.44075307;0.39654764;0.967649937;36.77722735;198.2059299;4.561548843;6.651954706;0.40025018;0.310766376;203.10548;-0.229288652;0.39654764;177.0134415;0.381308215;181.3996342;1.523586869;2.271341519;42.60963469;2245.008959;43;0.523332489;0.728815499;0.000675922;0.184042223;0.300608729;2245.038677;0.013858309;0.243338968;1685.585954;44947.57285;0.296487081;-0.205880453;2222.271651;39.04856887;0.143933593;0.000436046;0.041638595;1.175263394;0.550405387;0.00013418;0.999990037;0.000675895;40.37136458;0.892808993;43.83861029;0.979406813;16.10866736;0.616019375;2244.996491;0.114619873;1.012063766;0.00322089;0.216357341;2244.803327;0.000475972;32.8386114;0.0006757;0.344537616;0.022888426;172.1991259;0.004539995
38;5.415751385;50.78487346;4.565352028;31.40000047;0.385667918;1.182835829;0.006093375;311530.0317;0.237115398;3.537173033;0.477836768;11.67527764;368.052564;-173;3.35049574;129.0790231;0.002420076;3.134591954;43232.54696;937.4191226;5.92E-05;0.00230517;0.999949961;489.5842491;0.999512116;550.6401099;1.091722231;0.000650089;5.92E-05;14.19146807;0.466623284;1.000075061;2.252692223;0.177589852;13.69230802;20.15781441;0.018780144;24.34886159;0.46399569;761.1454999;14.08157489;8.574126253;0.237115398;0.002755447;2.50E-05;1.001951537;8.280128241;0.313870296;0.945844853;0.002302475;0.96395776;939.5707691;0.002302449;0.999981235;818414.7646;9.503105483;0.002787807;0.965064687;239793.0003;70.74251556;0.996785667;2851.764252;0.655310345;0.327347066;6865.07484;518.9325036;18927.43562;1.436050473;14.08140126;147576;147232.3333;0.228270649;1.530884892;3.300057635;3.337862342;489.8275544;0.557476308;26193.84028;75.56898657;2.996048322;130.9380612;2.711053308;4.74224472;0.403693181;0.023067456;5.577818608;0.712406396;755.5250305;45.09230849;0.280590325;0.633846164;23.10197634;166.3154891;3.35049574;6.38550224;0.655640114;0.392146792;167.9800471;0.465503885;0.280590325;129.4604473;0.315285225;130.9388223;0.682783663;1.419951227;27.14137079;937.4395786;165;0.494278338;0.347429617;0.002302579;0.149445741;0.177589852;937.5214029;0.004445167;0.230624246;795.0757021;35521.02394;0.402931109;-0.247059122;1006.771991;24.52192757;0.128554885;0.000307673;0.031899993;1.403693181;0.43298695;5.92E-05;0.99997498;0.002302452;25.39243673;0.905289854;29.74224435;0.941399686;13.12304017;0.361562541;937.443393;0.092176766;1.007936508;0.001468051;0.294527308;936.9115489;0.001432385;24.74224435;0.002301773;0.237115398;0.029447394;128.544104;0.01169351
52;5.377286948;65.29870121;4.587891785;28.45000042;0.204696355;1.543617903;0.002909199;72311.12013;0.165141299;3.185899734;0.440523789;10.56246181;479.7648632;-53.5;4.044669906;335.8494341;0.00187235;2.714007292;19319.46698;1219.258671;0.000162508;0.001507941;0.999975726;358.9405941;0.999763332;63.62508251;1.029977911;0.000315457;0.000162505;13.38925637;-0.445780298;1.000036411;2.47481823;0.239034396;21.09763652;8.582178218;0.007029192;32.63603707;0.342307859;1163.847244;12.59991898;8.717459559;0.114881814;0.001955429;1.21E-05;1.000946671;8.062007125;0.271588038;0.993057747;0.00150737;0.954440689;1220.818206;0.001507364;0.999990897;444761.8284;9.6976416;0.001265722;0.937184762;82391.00002;63.38902283;0.995142705;3075.005121;0.28048559;0.297574806;1902.210014;46.12342544;8314.567533;0.086845715;12.59983403;50704;50509.33333;0.230585082;1.745908393;3.071017921;3.583632129;424.1047556;0.799477647;10511.5712;36.89438944;2.609821344;119.0307429;3.682257053;2.285773754;0.25827176;0.024352732;2.370074394;0.794740875;318.1986799;49.54763694;0.320736811;0.768718243;29.86579802;130.1365497;4.044669906;6.328648578;0.281290618;0.353660199;132.752645;-0.447169539;0.320736811;116.4460016;0.460470791;119.029919;1.052563548;1.658499716;31.00870745;1219.273477;46;0.321346905;0.751626984;0.001507392;0.236924485;0.239034396;1219.3327;0.006468918;0.210032132;1095.684488;15154.65063;0.328914242;-0.195922236;1202.33424;31.52429774;0.164614478;0.00066268;0.03758696;1.25827176;0.445577482;0.000162508;0.999987863;0.001507359;32.6493506;0.857091648;29.28577168;0.986588829;16.27668289;0.501968715;1219.27841;0.141482557;1.003960396;0.002761483;0.256954202;1218.893461;0.00142081;21.28577405;0.001507214;0.114881814;0.028544412;114.1851982;0.008270667
57;4.943527962;45.77863971;3.449440726;19.75000029;0.209062765;1.073786692;0.00682702;191345.9931;0.379315525;2.713521719;0.409265809;9.98955721;182.2509734;-45.5;2.93427991;282.3977801;0.001929422;2.295624048;14047.27629;903.6381247;0.000165479;0.001611314;0.999975258;265.0962672;0.999758765;293.6149312;1.028948215;0.000321543;0.000165475;13.37586134;-0.038839506;1.000037114;1.919882059;0.163718237;18.68631056;8.995088409;0.009904784;15.74546233;0.342121923;569.8611077;12.57357353;6.012961879;0.379315525;0.003441982;1.24E-05;1.00096494;7.631330252;0.312903154;0.979414603;0.001610501;0.958799813;904.7850181;0.001610493;0.999990722;123017.542;8.807005717;0.002398625;0.928529095;80831.00002;53.71366501;0.996440378;1161.926371;-0.139406669;0.147624902;-526.4988173;256.3066041;7754.882874;0.691844272;12.57348693;49744;49569.33333;0.174259793;1.503040571;2.334206194;3.134446528;199.5060126;0.783005137;9035.38959;35.73477407;2.295624048;59.05035467;2.530717986;7.508481503;0.188362849;0.035102921;3.045897808;0.841493826;195.194499;38.43631085;0.210349289;0.508124232;20.63969306;67.89187839;2.93427991;5.849218317;-0.143696743;0.394741507;70.07193824;-0.043383821;0.210349289;57.12985807;0.507610335;59.04995899;0.933652163;1.453102218;29.1829708;903.6490158;42;0.317487309;0.741168262;0.001610533;0.260408907;0.163718237;903.6925803;0.003055645;0.191743123;469.1895874;10895.12524;0.264413512;-0.202259228;797.489985;22.09279528;0.156445172;0.000984248;0.040952015;1.188362849;0.304267373;0.000165479;0.999987629;0.001610492;22.88931986;0.853701701;37.50848086;0.976358958;7.135463633;0.595871757;903.6523559;0.07599255;1.001964637;0.003526684;0.300804527;903.3691904;0.001288346;25.50848086;0.001610286;0.379315525;0.038115202;53.81286873;0.010055526
